source,unit,location_name,location_type,variable_name,variable_desc,collected_on,value,medium
CO School of Mines,,RAIL_LESS,station,PERLOD,Plecoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,EUCAPN,Plecoptera Capniidae Eucapnopsis,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,MEGSIG,Plecoptera Perlodidae Megarcys,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DIUKNO,Plecoptera Perlodidae Diura,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DODSII,Plecoptera Taeniopterygidae Doddsia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,UTACAP,Plecoptera Capniidae Utacapnia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,BRACHY,Trichoptera Brachycentridae Brachycentrus,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,MICRAS,Trichoptera Brachycentridae Micrasema,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,ARCGRA,Trichoptera Hydropsychidae Arctopsyche,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HYDROPS,Trichoptera Hydropsychidae Hydropsyche,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,LEPIDO,Trichoptera Lepidostomatidae Lepidostoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,GLOSSO,Trichoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,RHYACOP,Trichoptera Rhyacophilidae Rhyacophila,2017-08-17 07:00:00,0.2,water
CO School of Mines,,RAIL_LESS,station,ALLOYM,Trichoptera Apataniidae Allomyia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,NEOTRH,Trichoptera Uenoidae Neothremma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HYDROPT,Trichoptera Hydroptilidae Hydroptila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,LIMNEPH,Trichoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,CHIRON,Diptera Chironomidae Chironomini (tribe),2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,TANYTA,Diptera Chironomidae Tanytarsini (tribe),2017-08-17 07:00:00,0.2,water
CO School of Mines,,RAIL_LESS,station,ORTHOC,Diptera Chironomidae Orthocladiinae (subfamily),2017-08-17 07:00:00,4.6,water
CO School of Mines,,RAIL_LESS,station,TANYPO,Diptera Chironomidae Tanypodinae (subfamily),2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DIAMES,Diptera Chironomidae Diamesinae (subfamily),2017-08-17 07:00:00,0.6,water
CO School of Mines,,RAIL_LESS,station,CHIROD,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,ATHERIX,Diptera Athericidae Atherix,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,BEZZIA,Diptera Ceratopogonidae Bezzia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,CLINOC,Diptera Empididae Clinocera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,CHELIF,Diptera Empididae Chelifera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,CERATO,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,PERICO,Diptera Psychodidae Pericoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,SIMULD,Diptera Simuliidae Simulium,2017-08-17 07:00:00,0.2,water
CO School of Mines,,RAIL_LESS,station,ANTOCH,Diptera Tipulidae Antocha,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DICRAN,Diptera Tipulidae Dicranota,2017-08-17 07:00:00,0.2,water
CO School of Mines,,RAIL_LESS,station,HEXATO,Diptera Tipulidae Hexatoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,TIPULA,Diptera Tipulidae Tipula,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HESPER,Diptera Tipulidae Hesperoconopa,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,NEOPLA,Diptera Empididae Neoplasta,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,WIEDEM,Diptera Empididae Wiedemannia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,BIBIOC,Diptera Blephariceridae Bibiocephala,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,RHABDO,Diptera Tipulidae Rhabdomastix,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,PROTAN,Diptera Tanyderidae Protanyderus,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,EMPIDID,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HEMERO,Diptera Empididae Hemerodromia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,LIMNOP,Diptera Tipulidae Limnophila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,ORMOSIA,Diptera Tipulidae Ormosia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DEUTERO,Diptera Deuterophlebiidae Deuterophlebia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,MUSCID,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HETCOR,Coleoptera Elmidae Heterlimnius,2017-08-17 07:00:00,0.6,water
CO School of Mines,,RAIL_LESS,station,NARPUS,Coleoptera Elmidae Narpus,2017-08-17 07:00:00,0.2,water
CO School of Mines,,RAIL_LESS,station,ZAITZE,Coleoptera Elmidae Zaitzevia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,HYDRAC,Trombidiformes,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,DYTISC,Coleoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,OLIGOC,Oligochaeta (subclass),2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,POLYCE,Tricladida Planariidae Polycelis,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,NEMATO,Nematoda (phylum),2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,COLLUM,Collembola (subclass),2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,ISOPOD,Isopoda,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,PETROPH,Lepidoptera Crambidae Petrophila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,RAIL_LESS,station,Total,Total number of individuals per replicate,2017-08-17 07:00:00,12.4,water
CO School of Mines,,RAIL_LESS,station,Taxa,Number of taxa per replicate,2017-08-17 07:00:00,4.4,water
CO School of Mines,,RAIL_LESS,station,EPT Total,Total Ephemeroptera+Plecoptera+Trichoptera per replicate,2017-08-17 07:00:00,5.8,water
CO School of Mines,,RAIL_LESS,station,EPT Rich,Total Number of Ephemeroptera+Plecoptera+Trichoptera taxa per replicate,2017-08-17 07:00:00,2.0,water
CO School of Mines,,RAIL_LESS,station,Avg Total ,Avg Total number of individuals per site,2017-08-17 07:00:00,12.0,water
CO School of Mines,,RAIL_LESS,station,Avg Taxa Rich,Avg Number of taxa per site,2017-08-17 07:00:00,4.0,water
CO School of Mines,,RAIL_LESS,station,Avg EPT Total,Avg Total Ephemeroptera+Plecoptera+Trichoptera per site,2017-08-17 07:00:00,6.0,water
CO School of Mines,,RAIL_LESS,station,Avg EPT Rich,Avg Number of Ephemeroptera+Plecoptera+Trichoptera taxa per site,2017-08-17 07:00:00,2.0,water
CO School of Mines,,GAUGE,station,ACENTR,Ephemeroptera Baetidae Acentrella,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,BAETIS,Ephemeroptera Baetidae Baetis,2017-08-17 07:00:00,149.0,water
CO School of Mines,,GAUGE,station,DIPHAG,Ephemeroptera Baetidae Diphetor,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DRUDOD,Ephemeroptera Ephemerellidae Drunella,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DRUGRACOL,Ephemeroptera Ephemerellidae Drunella,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,EPHEM,Ephemeroptera Ephemerellidae Ephemerella,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,SERRAT,Ephemeroptera Ephemerellidae Serratella,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CINYGM,Ephemeroptera Heptageniidae Cinygmula,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,EPEORUS,Ephemeroptera Heptageniidae Epeorus,2017-08-17 07:00:00,1.0,water
CO School of Mines,,GAUGE,station,RHITHR,Ephemeroptera Heptageniidae Rhithrogena,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PARALE,Ephemeroptera Leptophlebiidae Paraleptophlebia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,AMELT,Ephemeroptera Ameletidae Ameletus,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HEPTAG,Ephemeroptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,AMPHIN,Plecoptera Nemouridae Amphinermura,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CAPNIA,Plecoptera Capniidae Capnia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PRO/POD,Plecoptera Nemouridae Prostoia/Podmosta,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ZAPADA,Plecoptera Nemouridae Zapada,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,TAENIO,Plecoptera Taeniopterygidae Taenionema,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ALLOPE,Plecoptera Chloroperlidae Alloperla,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,SUWALL,Plecoptera Chloroperlidae Suwallia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,SWELTSA,Plecoptera Chloroperlidae Sweltsa,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CLAASS,Plecoptera Perlidae Claassenia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,SKWALA,Plecoptera Perlodidae Skwala,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HESPERO,Plecoptera Perlidae Hesperoperla,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CHLORO,Plecoptera,2017-08-17 07:00:00,0.4,water
CO School of Mines,,GAUGE,station,ISOPERLA,Plecoptera Perlodidae Isoperla,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,TRISIG,Plecoptera Chloroperlidae Triznaka,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PARALEU,Plecoptera Leuctridae Paraleuctra,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,LEUCSP,Plecoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PERLOD,Plecoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,EUCAPN,Plecoptera Capniidae Eucapnopsis,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,MEGSIG,Plecoptera Perlodidae Megarcys,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,DIUKNO,Plecoptera Perlodidae Diura,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DODSII,Plecoptera Taeniopterygidae Doddsia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,UTACAP,Plecoptera Capniidae Utacapnia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,BRACHY,Trichoptera Brachycentridae Brachycentrus,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,MICRAS,Trichoptera Brachycentridae Micrasema,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ARCGRA,Trichoptera Hydropsychidae Arctopsyche,2017-08-17 07:00:00,0.4,water
CO School of Mines,,GAUGE,station,HYDROPS,Trichoptera Hydropsychidae Hydropsyche,2017-08-17 07:00:00,41.2,water
CO School of Mines,,GAUGE,station,LEPIDO,Trichoptera Lepidostomatidae Lepidostoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,GLOSSO,Trichoptera,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,RHYACOP,Trichoptera Rhyacophilidae Rhyacophila,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,ALLOYM,Trichoptera Apataniidae Allomyia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,NEOTRH,Trichoptera Uenoidae Neothremma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HYDROPT,Trichoptera Hydroptilidae Hydroptila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,LIMNEPH,Trichoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CHIRON,Diptera Chironomidae Chironomini (tribe),2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,TANYTA,Diptera Chironomidae Tanytarsini (tribe),2017-08-17 07:00:00,1.4,water
CO School of Mines,,GAUGE,station,ORTHOC,Diptera Chironomidae Orthocladiinae (subfamily),2017-08-17 07:00:00,11.8,water
CO School of Mines,,GAUGE,station,TANYPO,Diptera Chironomidae Tanypodinae (subfamily),2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DIAMES,Diptera Chironomidae Diamesinae (subfamily),2017-08-17 07:00:00,8.8,water
CO School of Mines,,GAUGE,station,CHIROD,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ATHERIX,Diptera Athericidae Atherix,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,BEZZIA,Diptera Ceratopogonidae Bezzia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CLINOC,Diptera Empididae Clinocera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CHELIF,Diptera Empididae Chelifera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,CERATO,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PERICO,Diptera Psychodidae Pericoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,SIMULD,Diptera Simuliidae Simulium,2017-08-17 07:00:00,0.6,water
CO School of Mines,,GAUGE,station,ANTOCH,Diptera Tipulidae Antocha,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DICRAN,Diptera Tipulidae Dicranota,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HEXATO,Diptera Tipulidae Hexatoma,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,TIPULA,Diptera Tipulidae Tipula,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,HESPER,Diptera Tipulidae Hesperoconopa,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,NEOPLA,Diptera Empididae Neoplasta,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,WIEDEM,Diptera Empididae Wiedemannia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,BIBIOC,Diptera Blephariceridae Bibiocephala,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,RHABDO,Diptera Tipulidae Rhabdomastix,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PROTAN,Diptera Tanyderidae Protanyderus,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,EMPIDID,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HEMERO,Diptera Empididae Hemerodromia,2017-08-17 07:00:00,0.4,water
CO School of Mines,,GAUGE,station,LIMNOP,Diptera Tipulidae Limnophila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ORMOSIA,Diptera Tipulidae Ormosia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,DEUTERO,Diptera Deuterophlebiidae Deuterophlebia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,MUSCID,Diptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HETCOR,Coleoptera Elmidae Heterlimnius,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,NARPUS,Coleoptera Elmidae Narpus,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,ZAITZE,Coleoptera Elmidae Zaitzevia,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,HYDRAC,Trombidiformes,2017-08-17 07:00:00,0.2,water
CO School of Mines,,GAUGE,station,DYTISC,Coleoptera,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,OLIGOC,Oligochaeta (subclass),2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,POLYCE,Tricladida Planariidae Polycelis,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,NEMATO,Nematoda (phylum),2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,COLLUM,Collembola (subclass),2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,ISOPOD,Isopoda,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,PETROPH,Lepidoptera Crambidae Petrophila,2017-08-17 07:00:00,0.0,water
CO School of Mines,,GAUGE,station,Total,Total number of individuals per replicate,2017-08-17 07:00:00,216.4,water
CO School of Mines,,GAUGE,station,Taxa,Number of taxa per replicate,2017-08-17 07:00:00,8.0,water
CO School of Mines,,GAUGE,station,EPT Total,Total Ephemeroptera+Plecoptera+Trichoptera per replicate,2017-08-17 07:00:00,192.6,water
CO School of Mines,,GAUGE,station,EPT Rich,Total Number of Ephemeroptera+Plecoptera+Trichoptera taxa per replicate,2017-08-17 07:00:00,4.0,water
CO School of Mines,,GAUGE,station,Avg Total ,Avg Total number of individuals per site,2017-08-17 07:00:00,216.0,water
CO School of Mines,,GAUGE,station,Avg Taxa Rich,Avg Number of taxa per site,2017-08-17 07:00:00,8.0,water
CO School of Mines,,GAUGE,station,Avg EPT Total,Avg Total Ephemeroptera+Plecoptera+Trichoptera per site,2017-08-17 07:00:00,193.0,water
CO School of Mines,,GAUGE,station,Avg EPT Rich,Avg Number of Ephemeroptera+Plecoptera+Trichoptera taxa per site,2017-08-17 07:00:00,4.0,water
CO School of Mines,,PUMPHOUSE,station,ACENTR,Ephemeroptera Baetidae Acentrella,2017-09-17 07:00:00,0.4,water
CO School of Mines,,PUMPHOUSE,station,BAETIS,Ephemeroptera Baetidae Baetis,2017-09-17 07:00:00,97.8,water
CO School of Mines,,PUMPHOUSE,station,DIPHAG,Ephemeroptera Baetidae Diphetor,2017-09-17 07:00:00,0.4,water
CO School of Mines,,PUMPHOUSE,station,DRUDOD,Ephemeroptera Ephemerellidae Drunella,2017-09-17 07:00:00,10.8,water
CO School of Mines,,PUMPHOUSE,station,DRUGRACOL,Ephemeroptera Ephemerellidae Drunella,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,EPHEM,Ephemeroptera Ephemerellidae Ephemerella,2017-09-17 07:00:00,5.6,water
CO School of Mines,,PUMPHOUSE,station,SERRAT,Ephemeroptera Ephemerellidae Serratella,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,CINYGM,Ephemeroptera Heptageniidae Cinygmula,2017-09-17 07:00:00,3.2,water
CO School of Mines,,PUMPHOUSE,station,EPEORUS,Ephemeroptera Heptageniidae Epeorus,2017-09-17 07:00:00,4.6,water
CO School of Mines,,PUMPHOUSE,station,RHITHR,Ephemeroptera Heptageniidae Rhithrogena,2017-09-17 07:00:00,15.6,water
CO School of Mines,,PUMPHOUSE,station,PARALE,Ephemeroptera Leptophlebiidae Paraleptophlebia,2017-09-17 07:00:00,2.8,water
CO School of Mines,,PUMPHOUSE,station,AMELT,Ephemeroptera Ameletidae Ameletus,2017-09-17 07:00:00,1.6,water
CO School of Mines,,PUMPHOUSE,station,HEPTAG,Ephemeroptera,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,AMPHIN,Plecoptera Nemouridae Amphinermura,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,CAPNIA,Plecoptera Capniidae Capnia,2017-09-17 07:00:00,15.6,water
CO School of Mines,,PUMPHOUSE,station,PRO/POD,Plecoptera Nemouridae Prostoia/Podmosta,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,ZAPADA,Plecoptera Nemouridae Zapada,2017-09-17 07:00:00,28.2,water
CO School of Mines,,PUMPHOUSE,station,TAENIO,Plecoptera Taeniopterygidae Taenionema,2017-09-17 07:00:00,44.0,water
CO School of Mines,,PUMPHOUSE,station,ALLOPE,Plecoptera Chloroperlidae Alloperla,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,SUWALL,Plecoptera Chloroperlidae Suwallia,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,SWELTSA,Plecoptera Chloroperlidae Sweltsa,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,CLAASS,Plecoptera Perlidae Claassenia,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,SKWALA,Plecoptera Perlodidae Skwala,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,HESPERO,Plecoptera Perlidae Hesperoperla,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,CHLORO,Plecoptera,2017-09-17 07:00:00,18.4,water
CO School of Mines,,PUMPHOUSE,station,ISOPERLA,Plecoptera Perlodidae Isoperla,2017-09-17 07:00:00,15.8,water
CO School of Mines,,PUMPHOUSE,station,TRISIG,Plecoptera Chloroperlidae Triznaka,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,PARALEU,Plecoptera Leuctridae Paraleuctra,2017-09-17 07:00:00,0.8,water
CO School of Mines,,PUMPHOUSE,station,LEUCSP,Plecoptera,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,PERLOD,Plecoptera,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,EUCAPN,Plecoptera Capniidae Eucapnopsis,2017-09-17 07:00:00,2.0,water
CO School of Mines,,PUMPHOUSE,station,MEGSIG,Plecoptera Perlodidae Megarcys,2017-09-17 07:00:00,1.4,water
CO School of Mines,,PUMPHOUSE,station,DIUKNO,Plecoptera Perlodidae Diura,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,DODSII,Plecoptera Taeniopterygidae Doddsia,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,UTACAP,Plecoptera Capniidae Utacapnia,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,BRACHY,Trichoptera Brachycentridae Brachycentrus,2017-09-17 07:00:00,0.2,water
CO School of Mines,,PUMPHOUSE,station,MICRAS,Trichoptera Brachycentridae Micrasema,2017-09-17 07:00:00,0.0,water
CO School of Mines,,PUMPHOUSE,station,ARCGRA,Trichoptera Hydropsychidae Arctopsyche,2017-09-17 07:00:00,6.2,water
CO School of Mines,,PUMPHOUSE,station,HYDROPS,Trichoptera Hydropsychidae Hydropsyche,2017-09-17 07:00:00,0.0,water
